sample_id,feature_path,aux_feature_path,violence,self_harm,nsfw,split,source,group_id,media_type,n_frames,feature_dim,aux_dim
rwf2000_c004c197b330,/kaggle/working/artifacts/features/temporal_train/rwf2000_c004c197b330.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_c004c197b330.npy,1,0,0,train,rwf2000,rwf2000:8pkkds7rhxo,video,64,768,4
rwf2000_4e529d1b5963,/kaggle/working/artifacts/features/temporal_train/rwf2000_4e529d1b5963.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_4e529d1b5963.npy,1,0,0,train,rwf2000,rwf2000:8pkkds7rhxo,video,64,768,4
rwf2000_d84dfe767a0f,/kaggle/working/artifacts/features/temporal_train/rwf2000_d84dfe767a0f.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_d84dfe767a0f.npy,1,0,0,train,rwf2000,rwf2000:8pkkds7rhxo,video,64,768,4
rwf2000_170467e50dbe,/kaggle/working/artifacts/features/temporal_train/rwf2000_170467e50dbe.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_170467e50dbe.npy,1,0,0,train,rwf2000,rwf2000:91tnii0y,video,64,768,4
rwf2000_b6f693837b34,/kaggle/working/artifacts/features/temporal_train/rwf2000_b6f693837b34.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_b6f693837b34.npy,1,0,0,train,rwf2000,rwf2000:9ernhiovpdi,video,64,768,4
rwf2000_b53a438523ab,/kaggle/working/artifacts/features/temporal_train/rwf2000_b53a438523ab.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_b53a438523ab.npy,1,0,0,train,rwf2000,rwf2000:9u8j4abjgdg,video,64,768,4
rwf2000_e9de737d5d02,/kaggle/working/artifacts/features/temporal_train/rwf2000_e9de737d5d02.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_e9de737d5d02.npy,1,0,0,train,rwf2000,rwf2000:api3q8tbgu4,video,64,768,4
rwf2000_5f9cbeb61132,/kaggle/working/artifacts/features/temporal_train/rwf2000_5f9cbeb61132.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_5f9cbeb61132.npy,1,0,0,train,rwf2000,rwf2000:aktzx27qhje,video,64,768,4
rwf2000_8afd2474cfe8,/kaggle/working/artifacts/features/temporal_train/rwf2000_8afd2474cfe8.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_8afd2474cfe8.npy,1,0,0,train,rwf2000,rwf2000:aktzx27qhje,video,64,768,4
rwf2000_a8925756fa5c,/kaggle/working/artifacts/features/temporal_train/rwf2000_a8925756fa5c.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_a8925756fa5c.npy,1,0,0,train,rwf2000,rwf2000:aktzx27qhje,video,64,768,4
rwf2000_c7d1bea102a6,/kaggle/working/artifacts/features/temporal_train/rwf2000_c7d1bea102a6.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_c7d1bea102a6.npy,1,0,0,train,rwf2000,rwf2000:aktzx27qhje,video,64,768,4
rwf2000_33b89613c09a,/kaggle/working/artifacts/features/temporal_train/rwf2000_33b89613c09a.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_33b89613c09a.npy,1,0,0,train,rwf2000,rwf2000:am9muxptvk4,video,64,768,4
rwf2000_df19ec4cf244,/kaggle/working/artifacts/features/temporal_train/rwf2000_df19ec4cf244.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_df19ec4cf244.npy,1,0,0,train,rwf2000,rwf2000:am9muxptvk4,video,64,768,4
rwf2000_b057fce6b435,/kaggle/working/artifacts/features/temporal_train/rwf2000_b057fce6b435.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_b057fce6b435.npy,1,0,0,train,rwf2000,rwf2000:asgagf8u2rk,video,64,768,4
rwf2000_de2134dc8a84,/kaggle/working/artifacts/features/temporal_train/rwf2000_de2134dc8a84.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_de2134dc8a84.npy,1,0,0,train,rwf2000,rwf2000:bcvbvc,video,64,768,4
rwf2000_6f6d8a1dc5eb,/kaggle/working/artifacts/features/temporal_train/rwf2000_6f6d8a1dc5eb.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_6f6d8a1dc5eb.npy,1,0,0,train,rwf2000,rwf2000:bcvbvc,video,64,768,4
rwf2000_6682e9aba77d,/kaggle/working/artifacts/features/temporal_train/rwf2000_6682e9aba77d.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_6682e9aba77d.npy,1,0,0,train,rwf2000,rwf2000:bpargjw29wo,video,64,768,4
rwf2000_baf97b83f35e,/kaggle/working/artifacts/features/temporal_train/rwf2000_baf97b83f35e.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_baf97b83f35e.npy,1,0,0,train,rwf2000,rwf2000:bpargjw29wo,video,64,768,4
rwf2000_efdab4987873,/kaggle/working/artifacts/features/temporal_train/rwf2000_efdab4987873.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_efdab4987873.npy,1,0,0,train,rwf2000,rwf2000:bpargjw29wo,video,64,768,4
rwf2000_d65220fa03b3,/kaggle/working/artifacts/features/temporal_train/rwf2000_d65220fa03b3.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_d65220fa03b3.npy,1,0,0,train,rwf2000,rwf2000:bpargjw29wo,video,64,768,4
rwf2000_f70368bd45bf,/kaggle/working/artifacts/features/temporal_train/rwf2000_f70368bd45bf.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_f70368bd45bf.npy,1,0,0,train,rwf2000,rwf2000:bpargjw29wo,video,64,768,4
rwf2000_754f2799efe8,/kaggle/working/artifacts/features/temporal_train/rwf2000_754f2799efe8.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_754f2799efe8.npy,1,0,0,train,rwf2000,rwf2000:c4sqf-uzzka,video,64,768,4
rwf2000_2b3d5f62d65e,/kaggle/working/artifacts/features/temporal_train/rwf2000_2b3d5f62d65e.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_2b3d5f62d65e.npy,1,0,0,train,rwf2000,rwf2000:c8wt47cphu8,video,64,768,4
rwf2000_11bdb86453d6,/kaggle/working/artifacts/features/temporal_train/rwf2000_11bdb86453d6.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_11bdb86453d6.npy,1,0,0,train,rwf2000,rwf2000:c8wt47cphu8,video,64,768,4
rwf2000_cdb3c7c9ce36,/kaggle/working/artifacts/features/temporal_train/rwf2000_cdb3c7c9ce36.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_cdb3c7c9ce36.npy,1,0,0,train,rwf2000,rwf2000:cbfrtxko1be,video,64,768,4
rwf2000_2bfc1eaffa7f,/kaggle/working/artifacts/features/temporal_train/rwf2000_2bfc1eaffa7f.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_2bfc1eaffa7f.npy,1,0,0,train,rwf2000,rwf2000:cbfrtxko1be,video,64,768,4
rwf2000_afcc655096e0,/kaggle/working/artifacts/features/temporal_train/rwf2000_afcc655096e0.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_afcc655096e0.npy,1,0,0,train,rwf2000,rwf2000:cbfrtxko1be,video,64,768,4
rwf2000_e4f10a801a40,/kaggle/working/artifacts/features/temporal_train/rwf2000_e4f10a801a40.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_e4f10a801a40.npy,1,0,0,train,rwf2000,rwf2000:cbfrtxko1be,video,64,768,4
rwf2000_58bf1d84d6b5,/kaggle/working/artifacts/features/temporal_train/rwf2000_58bf1d84d6b5.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_58bf1d84d6b5.npy,1,0,0,train,rwf2000,rwf2000:cce4oghp,video,64,768,4
rwf2000_dfba24a89c0f,/kaggle/working/artifacts/features/temporal_train/rwf2000_dfba24a89c0f.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_dfba24a89c0f.npy,1,0,0,train,rwf2000,rwf2000:cce4oghp,video,64,768,4
rwf2000_5c9b1febe099,/kaggle/working/artifacts/features/temporal_train/rwf2000_5c9b1febe099.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_5c9b1febe099.npy,1,0,0,train,rwf2000,rwf2000:cqjb8zwlz-o,video,64,768,4
rwf2000_195c6dbf6485,/kaggle/working/artifacts/features/temporal_train/rwf2000_195c6dbf6485.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_195c6dbf6485.npy,1,0,0,train,rwf2000,rwf2000:cqjb8zwlz-o,video,64,768,4
rwf2000_184aeda05634,/kaggle/working/artifacts/features/temporal_train/rwf2000_184aeda05634.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_184aeda05634.npy,1,0,0,train,rwf2000,rwf2000:dc10fyqgnqo,video,64,768,4
rwf2000_de9773fc65c3,/kaggle/working/artifacts/features/temporal_train/rwf2000_de9773fc65c3.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_de9773fc65c3.npy,1,0,0,train,rwf2000,rwf2000:dc10fyqgnqo,video,64,768,4
rwf2000_c1f614114238,/kaggle/working/artifacts/features/temporal_train/rwf2000_c1f614114238.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_c1f614114238.npy,1,0,0,train,rwf2000,rwf2000:dc10fyqgnqo,video,64,768,4
rwf2000_e2c13c66585f,/kaggle/working/artifacts/features/temporal_train/rwf2000_e2c13c66585f.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_e2c13c66585f.npy,1,0,0,train,rwf2000,rwf2000:dc10fyqgnqo,video,64,768,4
rwf2000_811ddd2861d7,/kaggle/working/artifacts/features/temporal_train/rwf2000_811ddd2861d7.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_811ddd2861d7.npy,1,0,0,train,rwf2000,rwf2000:dhhynrxr,video,64,768,4
rwf2000_553e4abd8627,/kaggle/working/artifacts/features/temporal_train/rwf2000_553e4abd8627.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_553e4abd8627.npy,1,0,0,train,rwf2000,rwf2000:dhhynrxr,video,64,768,4
rwf2000_5af329a5686d,/kaggle/working/artifacts/features/temporal_train/rwf2000_5af329a5686d.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_5af329a5686d.npy,1,0,0,train,rwf2000,rwf2000:dhhynrxr,video,64,768,4
rwf2000_c674a1e8a807,/kaggle/working/artifacts/features/temporal_train/rwf2000_c674a1e8a807.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_c674a1e8a807.npy,1,0,0,train,rwf2000,rwf2000:dhhynrxr,video,64,768,4
rwf2000_d438c559fb3d,/kaggle/working/artifacts/features/temporal_train/rwf2000_d438c559fb3d.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_d438c559fb3d.npy,1,0,0,train,rwf2000,rwf2000:disqwadr8mi,video,64,768,4
rwf2000_603eeea0f19c,/kaggle/working/artifacts/features/temporal_train/rwf2000_603eeea0f19c.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_603eeea0f19c.npy,1,0,0,train,rwf2000,rwf2000:dtq6gu30-ua,video,64,768,4
rwf2000_ad2428755417,/kaggle/working/artifacts/features/temporal_train/rwf2000_ad2428755417.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_ad2428755417.npy,1,0,0,train,rwf2000,rwf2000:dtq6gu30-ua,video,64,768,4
rwf2000_0662e7e4365c,/kaggle/working/artifacts/features/temporal_train/rwf2000_0662e7e4365c.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_0662e7e4365c.npy,1,0,0,train,rwf2000,rwf2000:dtq6gu30-ua,video,64,768,4
rwf2000_63ebb0507d8a,/kaggle/working/artifacts/features/temporal_train/rwf2000_63ebb0507d8a.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_63ebb0507d8a.npy,1,0,0,train,rwf2000,rwf2000:dtq6gu30-ua,video,64,768,4
rwf2000_90a4e967a676,/kaggle/working/artifacts/features/temporal_train/rwf2000_90a4e967a676.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_90a4e967a676.npy,1,0,0,train,rwf2000,rwf2000:dtq6gu30-ua,video,64,768,4
rwf2000_b956de12a604,/kaggle/working/artifacts/features/temporal_train/rwf2000_b956de12a604.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_b956de12a604.npy,1,0,0,train,rwf2000,rwf2000:dtq6gu30-ua,video,64,768,4
rwf2000_9b013de3674f,/kaggle/working/artifacts/features/temporal_train/rwf2000_9b013de3674f.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_9b013de3674f.npy,1,0,0,train,rwf2000,rwf2000:dtq6gu30-ua,video,64,768,4
rwf2000_1b00ed28f2df,/kaggle/working/artifacts/features/temporal_train/rwf2000_1b00ed28f2df.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_1b00ed28f2df.npy,1,0,0,train,rwf2000,rwf2000:e0huf4qi0je,video,64,768,4
rwf2000_6509bc30a7df,/kaggle/working/artifacts/features/temporal_train/rwf2000_6509bc30a7df.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_6509bc30a7df.npy,1,0,0,train,rwf2000,rwf2000:e0huf4qi0je,video,64,768,4
rwf2000_a392e8236e9e,/kaggle/working/artifacts/features/temporal_train/rwf2000_a392e8236e9e.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_a392e8236e9e.npy,1,0,0,train,rwf2000,rwf2000:e2gqgfnypl8,video,64,768,4
rwf2000_c86ffa04d705,/kaggle/working/artifacts/features/temporal_train/rwf2000_c86ffa04d705.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_c86ffa04d705.npy,1,0,0,train,rwf2000,rwf2000:ecomcgjr,video,64,768,4
rwf2000_94ee4e9c93da,/kaggle/working/artifacts/features/temporal_train/rwf2000_94ee4e9c93da.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_94ee4e9c93da.npy,1,0,0,train,rwf2000,rwf2000:ek0jcaocrw8,video,64,768,4
rwf2000_31718676bc53,/kaggle/working/artifacts/features/temporal_train/rwf2000_31718676bc53.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_31718676bc53.npy,1,0,0,train,rwf2000,rwf2000:er-sopbvrvi,video,64,768,4
rwf2000_927832694017,/kaggle/working/artifacts/features/temporal_train/rwf2000_927832694017.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_927832694017.npy,1,0,0,train,rwf2000,rwf2000:f7w6pq3v3y8,video,64,768,4
rwf2000_0a468a919667,/kaggle/working/artifacts/features/temporal_train/rwf2000_0a468a919667.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_0a468a919667.npy,1,0,0,train,rwf2000,rwf2000:f7w6pq3v3y8,video,64,768,4
rwf2000_891d27daa56e,/kaggle/working/artifacts/features/temporal_train/rwf2000_891d27daa56e.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_891d27daa56e.npy,1,0,0,train,rwf2000,rwf2000:f7w6pq3v3y8,video,64,768,4
rwf2000_751cb9daaadb,/kaggle/working/artifacts/features/temporal_train/rwf2000_751cb9daaadb.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_751cb9daaadb.npy,1,0,0,train,rwf2000,rwf2000:f7w6pq3v3y8,video,64,768,4
rwf2000_d65a8639a4f3,/kaggle/working/artifacts/features/temporal_train/rwf2000_d65a8639a4f3.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_d65a8639a4f3.npy,1,0,0,train,rwf2000,rwf2000:f7w6pq3v3y8,video,64,768,4
rwf2000_ed9425d23502,/kaggle/working/artifacts/features/temporal_train/rwf2000_ed9425d23502.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_ed9425d23502.npy,1,0,0,train,rwf2000,rwf2000:f7w6pq3v3y8,video,64,768,4
rwf2000_001d8e9acb7e,/kaggle/working/artifacts/features/temporal_train/rwf2000_001d8e9acb7e.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_001d8e9acb7e.npy,1,0,0,train,rwf2000,rwf2000:f7w6pq3v3y8,video,64,768,4
rwf2000_7b61cf8fbece,/kaggle/working/artifacts/features/temporal_train/rwf2000_7b61cf8fbece.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_7b61cf8fbece.npy,1,0,0,train,rwf2000,rwf2000:f7w6pq3v3y8,video,64,768,4
rwf2000_437781101428,/kaggle/working/artifacts/features/temporal_train/rwf2000_437781101428.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_437781101428.npy,1,0,0,train,rwf2000,rwf2000:f7w6pq3v3y8,video,64,768,4
rwf2000_caa03ad0a915,/kaggle/working/artifacts/features/temporal_train/rwf2000_caa03ad0a915.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_caa03ad0a915.npy,1,0,0,train,rwf2000,rwf2000:f7w6pq3v3y8,video,64,768,4
rwf2000_c2e54e318f61,/kaggle/working/artifacts/features/temporal_train/rwf2000_c2e54e318f61.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_c2e54e318f61.npy,1,0,0,train,rwf2000,rwf2000:f7w6pq3v3y8,video,64,768,4
rwf2000_da5ed58fce02,/kaggle/working/artifacts/features/temporal_train/rwf2000_da5ed58fce02.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_da5ed58fce02.npy,1,0,0,train,rwf2000,rwf2000:f7w6pq3v3y8,video,64,768,4
rwf2000_755462440088,/kaggle/working/artifacts/features/temporal_train/rwf2000_755462440088.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_755462440088.npy,1,0,0,train,rwf2000,rwf2000:fsaz8wifw8q,video,64,768,4
rwf2000_75fbc3ff5213,/kaggle/working/artifacts/features/temporal_train/rwf2000_75fbc3ff5213.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_75fbc3ff5213.npy,1,0,0,train,rwf2000,rwf2000:fzddntcabcw,video,64,768,4
rwf2000_8882527204ec,/kaggle/working/artifacts/features/temporal_train/rwf2000_8882527204ec.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_8882527204ec.npy,1,0,0,train,rwf2000,rwf2000:fzddntcabcw,video,64,768,4
rwf2000_7378ab1ba34a,/kaggle/working/artifacts/features/temporal_train/rwf2000_7378ab1ba34a.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_7378ab1ba34a.npy,1,0,0,train,rwf2000,rwf2000:fzddntcabcw,video,64,768,4
rwf2000_58825219ff48,/kaggle/working/artifacts/features/temporal_train/rwf2000_58825219ff48.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_58825219ff48.npy,1,0,0,train,rwf2000,rwf2000:fc45rukm,video,64,768,4
rwf2000_cb01b2010a94,/kaggle/working/artifacts/features/temporal_train/rwf2000_cb01b2010a94.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_cb01b2010a94.npy,1,0,0,train,rwf2000,rwf2000:fc45rukm,video,64,768,4
rwf2000_9823b3288552,/kaggle/working/artifacts/features/temporal_train/rwf2000_9823b3288552.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_9823b3288552.npy,1,0,0,train,rwf2000,rwf2000:fc45rukm,video,64,768,4
rwf2000_f6dcd3739669,/kaggle/working/artifacts/features/temporal_train/rwf2000_f6dcd3739669.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_f6dcd3739669.npy,1,0,0,train,rwf2000,rwf2000:fc45rukm,video,64,768,4
rwf2000_59ad9453634f,/kaggle/working/artifacts/features/temporal_train/rwf2000_59ad9453634f.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_59ad9453634f.npy,1,0,0,train,rwf2000,rwf2000:fc45rukm,video,64,768,4
rwf2000_c5f22737198c,/kaggle/working/artifacts/features/temporal_train/rwf2000_c5f22737198c.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_c5f22737198c.npy,1,0,0,train,rwf2000,rwf2000:fc45rukm,video,64,768,4
rwf2000_c24b82d90ca0,/kaggle/working/artifacts/features/temporal_train/rwf2000_c24b82d90ca0.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_c24b82d90ca0.npy,1,0,0,train,rwf2000,rwf2000:fc45rukm,video,64,768,4
rwf2000_e1e249cfced2,/kaggle/working/artifacts/features/temporal_train/rwf2000_e1e249cfced2.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_e1e249cfced2.npy,1,0,0,train,rwf2000,rwf2000:g3e1yp6agws,video,64,768,4
rwf2000_8f42d04e644f,/kaggle/working/artifacts/features/temporal_train/rwf2000_8f42d04e644f.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_8f42d04e644f.npy,1,0,0,train,rwf2000,rwf2000:g3e1yp6agws,video,64,768,4
rwf2000_6810213ae9a3,/kaggle/working/artifacts/features/temporal_train/rwf2000_6810213ae9a3.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_6810213ae9a3.npy,1,0,0,train,rwf2000,rwf2000:gksvh_pvnqu,video,64,768,4
rwf2000_cfba0893ddf9,/kaggle/working/artifacts/features/temporal_train/rwf2000_cfba0893ddf9.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_cfba0893ddf9.npy,1,0,0,train,rwf2000,rwf2000:gksvh_pvnqu,video,64,768,4
rwf2000_2aeb3a3e61a6,/kaggle/working/artifacts/features/temporal_train/rwf2000_2aeb3a3e61a6.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_2aeb3a3e61a6.npy,1,0,0,train,rwf2000,rwf2000:gaffu4iztia,video,64,768,4
rwf2000_485865ae46f6,/kaggle/working/artifacts/features/temporal_train/rwf2000_485865ae46f6.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_485865ae46f6.npy,1,0,0,train,rwf2000,rwf2000:gaffu4iztia,video,64,768,4
rwf2000_bdc53997f3ad,/kaggle/working/artifacts/features/temporal_train/rwf2000_bdc53997f3ad.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_bdc53997f3ad.npy,1,0,0,train,rwf2000,rwf2000:gaffu4iztia,video,64,768,4
rwf2000_a22d542d4e79,/kaggle/working/artifacts/features/temporal_train/rwf2000_a22d542d4e79.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_a22d542d4e79.npy,1,0,0,train,rwf2000,rwf2000:gaffu4iztia,video,64,768,4
rwf2000_81cdf4d16f01,/kaggle/working/artifacts/features/temporal_train/rwf2000_81cdf4d16f01.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_81cdf4d16f01.npy,1,0,0,train,rwf2000,rwf2000:gaffu4iztia,video,64,768,4
rwf2000_300db01433e3,/kaggle/working/artifacts/features/temporal_train/rwf2000_300db01433e3.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_300db01433e3.npy,1,0,0,train,rwf2000,rwf2000:gaffu4iztia,video,64,768,4
rwf2000_d50a8c28e966,/kaggle/working/artifacts/features/temporal_train/rwf2000_d50a8c28e966.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_d50a8c28e966.npy,1,0,0,train,rwf2000,rwf2000:gaffu4iztia,video,64,768,4
rwf2000_3068ec44f47f,/kaggle/working/artifacts/features/temporal_train/rwf2000_3068ec44f47f.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_3068ec44f47f.npy,1,0,0,train,rwf2000,rwf2000:ghzrf4giw0w,video,64,768,4
rwf2000_384d37bc5b54,/kaggle/working/artifacts/features/temporal_train/rwf2000_384d37bc5b54.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_384d37bc5b54.npy,1,0,0,train,rwf2000,rwf2000:gr3ikl6a2be,video,64,768,4
rwf2000_fd989fa35286,/kaggle/working/artifacts/features/temporal_train/rwf2000_fd989fa35286.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_fd989fa35286.npy,1,0,0,train,rwf2000,rwf2000:gr3ikl6a2be,video,64,768,4
rwf2000_6794913d3eab,/kaggle/working/artifacts/features/temporal_train/rwf2000_6794913d3eab.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_6794913d3eab.npy,1,0,0,train,rwf2000,rwf2000:gtgackxn,video,64,768,4
rwf2000_60648f3c61a9,/kaggle/working/artifacts/features/temporal_train/rwf2000_60648f3c61a9.npy,/kaggle/working/artifacts/aux_features/temporal_train/rwf2000_60648f3c61a9.npy,1,0,0,train,rwf2000,rwf2000:h1azc-gykto,video,64,768,4
